2025-07-30T21:57:29.156829,pacman.log,Jul 30 21:57:29	testvm	23709	Received disconnect from 94.78.193.89: 16: disconnected by user,normal
2025-07-30T21:57:32.741141,pacman.log,Jul 30 21:57:32	prod1	14067	PAM service(sshd) ignoring max retries; 6 > 3,normal
2025-07-30T21:57:35.409020,pacman.log,Jul 30 21:57:35	LabSZ	3191	Did not receive identification string from 222.66.26.239,normal
2025-07-30T21:57:37.624122,pacman.log,Jul 30 21:57:37	LabSZ	8604	pam_unix(sshd:session): session closed for user webmaster,normal
2025-07-30T21:57:41.071296,pacman.log,Jul 30 21:57:41	LabSZ	22681	Did not receive identification string from 55.24.8.32,normal
2025-07-30T21:57:43.594395,pacman.log,Jul 30 21:57:43	prod1	2518	Received disconnect from 71.158.182.96: 32: Closed due to user request [preauth],normal
2025-07-30T21:57:47.687777,pacman.log,Jul 30 21:57:47	server	5881	Received disconnect from 93.67.222.43: 70: Closed due to user request [preauth],normal
2025-07-30T21:57:50.924910,pacman.log,Jul 30 21:57:50	testvm	24995	Did not receive identification string from 106.44.8.62,normal
2025-07-30T21:57:53.305916,pacman.log,Jul 30 21:57:53	prod1	19614	Did not receive identification string from 166.146.128.18,normal
2025-07-30T21:57:55.801527,pacman.log,Jul 30 21:57:55	server	1916	pam_unix(sshd:session): session opened for user 123 by (uid=2),normal
2025-07-30T21:57:58.181870,pacman.log,Jul 30 21:57:58	LabSZ	25701	Did not receive identification string from 159.213.211.69,normal
2025-07-30T21:58:02.489026,pacman.log,Jul 30 21:58:02	testvm	22198	pam_unix(sshd:session): session closed for user 123,normal
2025-07-30T21:58:05.149073,pacman.log,Jul 30 21:58:05	LabSZ	23738	reverse mapping checking getaddrinfo for ns.randomdomain.com [159.185.1.95] failed - POSSIBLE BREAK-IN ATTEMPT!,anomaly
2025-07-30T21:58:09.538968,pacman.log,Jul 30 21:58:09	testvm	11496	pam_unix(sshd:session): session closed for user guest,normal
2025-07-30T21:58:13.192793,pacman.log,Jul 30 21:58:13	testvm	4696	sudo: user2: command not allowed ; TTY=pts/1 ; PWD=/home/user3 ; USER=root ; COMMAND=/bin/cat /etc/shadow,anomaly
2025-07-30T21:58:15.895039,pacman.log,Jul 30 21:58:15	server	24963	fatal: Read from socket failed: Connection reset by peer,anomaly
2025-07-30T21:58:20.279763,pacman.log,Jul 30 21:58:20	testvm	26556	Did not receive identification string from 27.72.236.83,normal
2025-07-30T21:58:22.472403,pacman.log,Jul 30 21:58:22	LabSZ	29958	myservice[450226]: segfault at 000000000000 ip 00007f0a4e4b623a sp 00007ffde1e08a50 error 2 in libc-9.12.so[450226],anomaly
2025-07-30T21:58:24.953997,pacman.log,Jul 30 21:58:24	prod1	6470	Did not receive identification string from 76.102.195.5,normal
2025-07-30T21:58:28.297764,pacman.log,Jul 30 21:58:28	prod1	1141	Received disconnect from 255.88.157.145: 73: Closed due to user request [preauth],normal
2025-07-30T21:58:31.275281,pacman.log,Jul 30 21:58:31	testvm	19318	Received disconnect from 176.254.139.22: 36: Closed due to user request [preauth],normal
2025-07-30T21:58:33.900903,pacman.log,Jul 30 21:58:33	testvm	18282	Received disconnect from 239.49.247.58: 64: Closed due to user request [preauth],normal
2025-07-30T21:58:38.759424,pacman.log,Jul 30 21:58:38	server	1535	fatal: Write failed: Connection reset by peer [preauth],anomaly
2025-07-30T21:58:43.277090,pacman.log,Jul 30 21:58:43	LabSZ	26113	error: maximum authentication attempts exceeded for 123 from 84.62.181.164 port 42133,anomaly
2025-07-30T21:58:46.178466,pacman.log,Jul 30 21:58:46	testvm	15207	Accepted password for test from 159.16.199.103 port 65322 ssh1,normal
2025-07-30T21:58:48.501943,pacman.log,Jul 30 21:58:48	LabSZ	21776	Received disconnect from 59.216.91.210: 96: Bye Bye [preauth],normal
2025-07-30T21:58:52.100317,pacman.log,Jul 30 21:58:52	LabSZ	10860	Received disconnect from 115.25.36.34: 89: Bye Bye [preauth],normal
2025-07-30T21:58:55.003824,pacman.log,Jul 30 21:58:54	testvm	23716	message repeated 7 times: [ Failed password for root from 118.144.242.144 port 54845 ssh3],anomaly
2025-07-30T21:58:58.528434,pacman.log,Jul 30 21:58:58	LabSZ	16865	Received disconnect from 227.101.87.184: 24: Closed due to user request [preauth],normal
2025-07-30T21:59:03.492242,pacman.log,Jul 30 21:59:03	testvm	3824	pam_unix(sshd:session): session opened for user admin by (uid=2),normal
2025-07-30T21:59:07.807949,pacman.log,Jul 30 21:59:07	LabSZ	20304	Failed none for invalid user 4 from 237.14.151.115 port 20549 ssh1,anomaly
2025-07-30T21:59:10.576326,pacman.log,Jul 30 21:59:10	server	28566	Did not receive identification string from 111.167.176.39,normal
2025-07-30T21:59:15.579929,pacman.log,Jul 30 21:59:15	testvm	24559	Connection closed by 50.101.130.84 [preauth],normal
2025-07-30T21:59:18.980036,pacman.log,Jul 30 21:59:18	LabSZ	20107	pam_unix(sshd:session): session closed for user chen,normal
2025-07-30T21:59:22.345519,pacman.log,Jul 30 21:59:22	testvm	29282	Did not receive identification string from 172.89.223.90,normal
2025-07-30T21:59:25.844448,pacman.log,Jul 30 21:59:25	testvm	9923	input_userauth_request: invalid user chen [preauth],anomaly
2025-07-30T21:59:30.607248,pacman.log,Jul 30 21:59:30	server	28299	Accepted password for pgadmin from 149.98.123.131 port 43270 ssh4,normal
2025-07-30T21:59:32.843793,pacman.log,Jul 30 21:59:32	LabSZ	29698	Received disconnect from 208.34.26.178: 17: Closed due to user request [preauth],normal
2025-07-30T21:59:35.803883,pacman.log,Jul 30 21:59:35	LabSZ	4473	Received disconnect from 122.190.124.140: 20: Bye Bye [preauth],normal
2025-07-30T21:59:38.536281,pacman.log,Jul 30 21:59:38	testvm	9821	Received disconnect from 8.197.231.76: 33: Bye Bye [preauth],normal
2025-07-30T21:59:43.390191,pacman.log,Jul 30 21:59:43	prod1	5013	Received disconnect from 94.160.162.33: 54: Closed due to user request [preauth],normal
2025-07-30T21:59:47.574570,pacman.log,Jul 30 21:59:47	testvm	3601	Received disconnect from 235.189.59.132: 49: Bye Bye [preauth],normal
2025-07-30T21:59:49.928411,pacman.log,Jul 30 21:59:49	LabSZ	2529	pam_unix(sshd:session): session opened for user chen by (uid=2),normal
2025-07-30T21:59:53.852812,pacman.log,Jul 30 21:59:53	server	6949	PAM service(sshd) ignoring max retries; 8 > 2,normal
2025-07-30T21:59:58.006700,pacman.log,Jul 30 21:59:57	LabSZ	15965	Received disconnect from 36.153.51.217: 28: disconnected by user,normal
2025-07-30T22:00:02.455428,pacman.log,Jul 30 22:00:02	server	2306	Connection closed by 203.55.211.202 [preauth],normal
2025-07-30T22:00:06.843859,pacman.log,Jul 30 22:00:06	testvm	17193	fatal: Write failed: Connection reset by peer [preauth],anomaly
2025-07-30T22:00:10.132327,pacman.log,Jul 30 22:00:10	LabSZ	17909	Failed password for invalid user test from 141.137.38.242 port 7292 ssh4,anomaly
2025-07-30T22:00:13.005486,pacman.log,Jul 30 22:00:12	server	8770	Connection closed by 84.251.240.111 [preauth],normal
2025-07-30T22:00:16.635975,pacman.log,Jul 30 22:00:16	LabSZ	10661	Received disconnect from 243.3.34.248: 45: Closed due to user request [preauth],normal
2025-07-30T22:00:18.864517,pacman.log,Jul 30 22:00:18	testvm	28023	Did not receive identification string from 202.195.213.96,normal
2025-07-30T22:00:23.273314,pacman.log,Jul 30 22:00:23	prod1	9209	PAM service(sshd) ignoring max retries; 9 > 2,normal
2025-07-30T22:00:28.098918,pacman.log,Jul 30 22:00:28	server	5340	pam_unix(sshd:session): session closed for user 123,normal
2025-07-30T22:00:30.681895,pacman.log,Jul 30 22:00:30	testvm	18105	Connection closed by 74.113.56.234 [preauth],normal
2025-07-30T22:00:33.473240,pacman.log,Jul 30 22:00:33	testvm	16273	kernel: [12346.228639] Kernel panic - attempted to kill init! exitcode=0x00000009,anomaly
2025-07-30T22:00:36.759319,pacman.log,Jul 30 22:00:36	LabSZ	29505	error: Received disconnect from 54.193.103.185: 44589: No more user authentication methods available. [preauth],anomaly
2025-07-30T22:27:45.951864,pacman.log,Jul 30 22:27:45	prod1	27074	Did not receive identification string from 150.181.138.43,normal
2025-07-30T22:27:49.527366,pacman.log,Jul 30 22:27:49	prod1	16512	Received disconnect from 77.158.3.44: 12: disconnected by user,normal
2025-07-30T22:27:54.171301,pacman.log,Jul 30 22:27:54	testvm	19433	Received disconnect from 203.138.142.59: 34: Bye Bye [preauth],normal
2025-07-30T22:27:57.875993,pacman.log,Jul 30 22:27:57	server	2186	Received disconnect from 36.16.74.108: 37: Closed due to user request [preauth],normal
2025-07-30T22:28:02.131227,pacman.log,Jul 30 22:28:02	LabSZ	16795	PAM service(sshd) ignoring max retries; 7 > 4,normal
2025-07-30T22:28:04.242915,pacman.log,Jul 30 22:28:04	server	6952	Accepted password for root from 246.56.79.24 port 17610 ssh4,normal
2025-07-30T22:28:06.366244,pacman.log,Jul 30 22:28:06	LabSZ	16663	pam_unix(sshd:session): session closed for user chen,normal
2025-07-30T22:28:09.575982,pacman.log,Jul 30 22:28:09	prod1	20716	PAM service(sshd) ignoring max retries; 5 > 2,normal
2025-07-30T22:28:14.340056,pacman.log,Jul 30 22:28:14	testvm	24059	PAM service(sshd) ignoring max retries; 7 > 1,normal
2025-07-30T22:28:16.552452,pacman.log,Jul 30 22:28:16	prod1	7766	Received disconnect from 170.147.64.199: 89: disconnected by user,normal
2025-07-30T22:28:19.507780,pacman.log,Jul 30 22:28:19	prod1	29302	Connection closed by 164.137.111.107 [preauth],normal
2025-07-30T22:28:22.042643,pacman.log,Jul 30 22:28:22	testvm	24678	pam_unix(sshd:session): session opened for user test by (uid=4),normal
2025-07-30T22:28:26.898851,pacman.log,Jul 30 22:28:26	prod1	29834	Did not receive identification string from 148.50.95.246,normal
2025-07-30T22:28:31.622202,pacman.log,Jul 30 22:28:31	prod1	29144	PAM service(sshd) ignoring max retries; 7 > 1,normal
2025-07-30T22:28:35.830626,pacman.log,Jul 30 22:28:35	prod1	13337	Received disconnect from 214.226.144.105: 27: disconnected by user,normal
2025-07-30T22:28:38.162685,pacman.log,Jul 30 22:28:38	prod1	15060	input_userauth_request: invalid user ubuntu [preauth],anomaly
2025-07-30T22:28:43.114213,pacman.log,Jul 30 22:28:43	prod1	14209	Received disconnect from 160.30.18.102: 68: Bye Bye [preauth],normal
2025-07-30T22:28:47.552657,pacman.log,Jul 30 22:28:47	server	9016	Received disconnect from 255.153.133.159: 97: Bye Bye [preauth],normal
2025-07-30T22:28:52.132987,pacman.log,Jul 30 22:28:52	LabSZ	23026	pam_unix(sshd:session): session opened for user chen by (uid=3),normal
2025-07-30T22:28:55.585538,pacman.log,Jul 30 22:28:55	LabSZ	16043	Received disconnect from 33.74.38.115: 49: Bye Bye [preauth],normal
2025-07-30T22:28:58.365187,pacman.log,Jul 30 22:28:58	testvm	9724	Received disconnect from 209.9.37.103: 98: disconnected by user,normal
2025-07-30T22:29:02.859555,pacman.log,Jul 30 22:29:02	server	29632	fatal: Write failed: Connection reset by peer [preauth],anomaly
2025-07-30T22:29:05.360838,pacman.log,Jul 30 22:29:05	server	21675	Received disconnect from 235.56.129.15: 83: Closed due to user request [preauth],normal
2025-07-30T22:29:09.764554,pacman.log,Jul 30 22:29:09	testvm	18468	pam_unix(sshd:session): session closed for user chen,normal
2025-07-30T22:29:14.111571,pacman.log,"Jul 30 22:29:14	testvm	22435	systemd[1]: myapp.service: Main process exited, code=killed, status=87/SEGV",normal
2025-07-30T22:29:17.158662,pacman.log,Jul 30 22:29:17	testvm	3606	Accepted password for ubuntu from 47.198.164.174 port 63169 ssh4,normal
2025-07-30T22:29:21.802620,pacman.log,Jul 30 22:29:21	testvm	11219	myservice[727269]: segfault at 000000000000 ip 00007f0a4e4b623a sp 00007ffde1e08a50 error 3 in libc-7.51.so[727269],anomaly
2025-07-30T22:29:25.559947,pacman.log,Jul 30 22:29:25	testvm	23609	Connection closed by 84.174.172.41 [preauth],normal
2025-07-30T22:29:28.884803,pacman.log,Jul 30 22:29:28	LabSZ	4405	error: Received disconnect from 213.82.243.83: 42533: No more user authentication methods available. [preauth],anomaly
2025-07-30T22:29:31.139249,pacman.log,Jul 30 22:29:31	server	7696	Received disconnect from 46.231.142.26: 18: Closed due to user request [preauth],normal
2025-07-30T22:29:33.752990,pacman.log,Jul 30 22:29:33	testvm	20509	Received disconnect from 223.106.75.166: 47: disconnected by user,normal
2025-07-30T22:29:37.731996,pacman.log,Jul 30 22:29:37	server	25202	Connection closed by 74.90.71.133 [preauth],normal
2025-07-30T22:29:42.603121,pacman.log,Jul 30 22:29:42	LabSZ	12365	Received disconnect from 2.218.183.112: 28: Closed due to user request [preauth],normal
2025-07-30T22:29:45.490139,pacman.log,Jul 30 22:29:45	LabSZ	12774	Received disconnect from 115.79.35.253: 72: disconnected by user,normal
2025-07-30T22:29:49.708865,pacman.log,Jul 30 22:29:49	prod1	23046	PAM service(sshd) ignoring max retries; 8 > 2,normal
2025-07-30T22:29:54.124469,pacman.log,Jul 30 22:29:54	LabSZ	24553	error: maximum authentication attempts exceeded for pgadmin from 187.157.170.9 port 10841,anomaly
2025-07-30T22:29:57.972238,pacman.log,Jul 30 22:29:57	server	26764	pam_unix(sshd:session): session closed for user ubuntu,normal
2025-07-30T22:29:59.997085,pacman.log,Jul 30 22:29:59	testvm	5685	Received disconnect from 62.254.110.181: 44: Closed due to user request [preauth],normal
2025-07-30T22:30:02.746389,pacman.log,Jul 30 22:30:02	prod1	18911	pam_unix(sshd:session): session opened for user root by (uid=2),normal
2025-07-30T22:30:04.419824,journalctl,<info>  [1753894803.9120] policy: set 'NFSU' (wlp0s20f3) as default for IPv6 routing and DNS,normal
2025-07-30T22:30:05.653492,pacman.log,Jul 30 22:30:05	prod1	5418	Did not receive identification string from 220.31.33.249,normal
2025-07-30T22:30:09.735389,pacman.log,Jul 30 22:30:09	LabSZ	26490	Received disconnect from 245.162.83.250: 55: Bye Bye [preauth],normal
2025-07-30T22:30:13.566491,pacman.log,Jul 30 22:30:13	server	7475	Did not receive identification string from 102.255.85.107,normal
2025-07-30T22:30:16.093629,pacman.log,Jul 30 22:30:16	testvm	14379	Received disconnect from 180.214.235.64: 18: Bye Bye [preauth],normal
2025-07-30T22:30:19.356606,pacman.log,Jul 30 22:30:19	server	9164	Received disconnect from 180.7.36.16: 75: disconnected by user,normal
2025-07-30T22:30:24.230045,pacman.log,Jul 30 22:30:24	server	19221	Received disconnect from 77.192.51.115: 48: Bye Bye [preauth],normal
2025-07-30T22:30:27.544841,pacman.log,Jul 30 22:30:27	LabSZ	19281	Did not receive identification string from 179.23.234.215,normal
2025-07-30T22:42:10.898546,journalctl,ACPI action undefined: ACPI0003:00,normal
2025-07-30T22:42:42.152976,pacman.log,Jul 30 22:42:42	server	2862	PAM service(sshd) ignoring max retries; 9 > 4,normal
2025-07-30T22:42:45.050080,pacman.log,Jul 30 22:42:45	prod1	3490	Received disconnect from 153.208.20.248: 43: Bye Bye [preauth],normal
2025-07-30T22:42:50.017727,pacman.log,Jul 30 22:42:49	testvm	25484	pam_unix(sshd:session): session opened for user matlab by (uid=3),normal
2025-07-30T22:42:52.181508,pacman.log,Jul 30 22:42:52	LabSZ	4728	Received disconnect from 17.175.27.203: 82: disconnected by user,normal
2025-07-30T22:42:54.687660,pacman.log,Jul 30 22:42:54	server	28567	Received disconnect from 167.243.116.126: 94: Bye Bye [preauth],normal
2025-07-30T22:42:58.146439,pacman.log,Jul 30 22:42:58	LabSZ	27431	Received disconnect from 200.25.77.21: 96: Closed due to user request [preauth],normal
2025-07-30T22:43:00.256751,pacman.log,Jul 30 22:43:00	LabSZ	12854	Received disconnect from 23.235.121.31: 44: disconnected by user,normal
2025-07-30T22:43:03.700875,pacman.log,Jul 30 22:43:03	server	24836	Received disconnect from 124.9.139.185: 59: Bye Bye [preauth],normal
2025-07-30T22:43:08.540659,pacman.log,Jul 30 22:43:08	LabSZ	18723	PAM service(sshd) ignoring max retries; 7 > 3,normal
2025-07-30T22:43:11.491203,pacman.log,Jul 30 22:43:11	prod1	26743	Received disconnect from 113.214.105.171: 84: Closed due to user request [preauth],normal
2025-07-30T22:43:16.383802,pacman.log,Jul 30 22:43:16	prod1	20809	Connection closed by 140.134.54.82 [preauth],normal
2025-07-30T22:43:19.670014,journalctl,"<info>  [1753895599.3436] dhcp4 (wlp0s20f3): state changed new lease, address=10.200.59.18",normal
2025-07-30T22:43:21.199608,pacman.log,Jul 30 22:43:21	testvm	12089	Connection closed by 29.239.233.122 [preauth],normal
2025-07-30T22:43:23.966459,pacman.log,Jul 30 22:43:23	prod1	4389	Received disconnect from 132.107.23.5: 17: Bye Bye [preauth],normal
2025-07-30T22:43:27.492685,pacman.log,Jul 30 22:43:27	LabSZ	9164	pam_unix(sshd:session): session closed for user test,normal
2025-07-30T22:43:32.040627,pacman.log,Jul 30 22:43:31	prod1	24435	Connection closed by 91.195.126.27 [preauth],normal
2025-07-30T22:43:34.447584,pacman.log,Jul 30 22:43:34	testvm	1140	Accepted password for test from 19.84.238.169 port 50692 ssh9,normal
2025-07-30T22:43:37.741044,pacman.log,Jul 30 22:43:37	testvm	28564	pam_unix(sshd:session): session closed for user guest,normal
2025-07-30T22:43:40.134232,pacman.log,"Jul 30 22:43:40	testvm	26682	systemd[1]: myapp.service: Main process exited, code=killed, status=39/SEGV",normal
2025-07-30T22:43:42.329460,pacman.log,Jul 30 22:43:42	prod1	10691	pam_unix(sshd:session): session opened for user matlab by (uid=3),normal
2025-07-30T22:43:44.473826,pacman.log,Jul 30 22:43:44	testvm	4550	kernel: myapp[261856]: segfault at 7f0a00000000 ip 00007f0a4e4c0000 sp 00007ffde1e07000 error 2 in libpthread-1.27.so[7f0a4e480000+19000],anomaly
2025-07-30T22:43:47.464615,pacman.log,Jul 30 22:43:47	prod1	3356	Received disconnect from 229.160.55.22: 67: Bye Bye [preauth],normal
2025-07-30T22:43:51.393243,pacman.log,Jul 30 22:43:51	server	23986	Received disconnect from 45.148.66.150: 35: disconnected by user,normal
2025-07-30T22:43:53.700837,pacman.log,Jul 30 22:43:53	LabSZ	12516	Received disconnect from 69.99.109.155: 57: disconnected by user,normal
2025-07-30T22:43:56.117949,pacman.log,Jul 30 22:43:56	server	13674	pam_unix(sshd:session): session opened for user oracle by (uid=4),normal
2025-07-30T22:43:58.762707,pacman.log,Jul 30 22:43:58	testvm	24327	Received disconnect from 29.101.35.8: 50: Bye Bye [preauth],normal
2025-07-30T22:44:00.861331,pacman.log,Jul 30 22:44:00	LabSZ	12131	Received disconnect from 242.54.84.13: 18: Bye Bye [preauth],normal
2025-07-30T22:44:03.610169,pacman.log,Jul 30 22:44:03	testvm	4094	Received disconnect from 129.15.115.34: 22: Closed due to user request [preauth],normal
2025-07-30T22:44:07.213201,pacman.log,Jul 30 22:44:07	server	25407	Received disconnect from 231.90.230.255: 45: disconnected by user,normal
2025-07-30T22:44:10.786232,pacman.log,Jul 30 22:44:10	prod1	22256	kernel: myapp[216937]: segfault at 7f0a00000000 ip 00007f0a4e4c0000 sp 00007ffde1e07000 error 4 in libpthread-2.34.so[7f0a4e480000+19000],anomaly
2025-07-30T22:44:13.610136,pacman.log,Jul 30 22:44:13	testvm	11652	pam_unix(sshd:session): session closed for user admin,normal
2025-07-30T22:44:15.926241,pacman.log,Jul 30 22:44:15	prod1	5519	Accepted password for pgadmin from 88.197.84.207 port 9672 ssh9,normal
2025-07-30T22:44:18.417803,pacman.log,Jul 30 22:44:18	LabSZ	11152	Received disconnect from 87.24.123.218: 47: Bye Bye [preauth],normal
2025-07-30T22:44:22.864538,pacman.log,Jul 30 22:44:22	testvm	5082	pam_unix(sshd:session): session closed for user pgadmin,normal
2025-07-30T22:44:26.284736,pacman.log,Jul 30 22:44:26	server	7161	Received disconnect from 112.102.74.206: 27: Bye Bye [preauth],normal
2025-07-30T22:44:29.600289,pacman.log,Jul 30 22:44:29	server	10381	PAM service(sshd) ignoring max retries; 6 > 1,normal
2025-07-30T22:44:32.086384,pacman.log,Jul 30 22:44:32	prod1	29723	Did not receive identification string from 215.94.60.30,normal
2025-07-30T22:44:36.985140,pacman.log,Jul 30 22:44:36	LabSZ	23544	pam_unix(sshd:session): session closed for user 123,normal
2025-07-30T22:44:41.499674,pacman.log,Jul 30 22:44:41	server	15770	pam_unix(sshd:session): session closed for user webmaster,normal
2025-07-30T22:44:43.664868,pacman.log,Jul 30 22:44:43	LabSZ	27744	Did not receive identification string from 188.45.208.225,normal
2025-07-30T22:44:46.897075,pacman.log,Jul 30 22:44:46	testvm	1344	PAM service(sshd) ignoring max retries; 8 > 4,normal
2025-07-30T22:44:49.490070,pacman.log,Jul 30 22:44:49	server	10148	pam_unix(sshd:session): session closed for user guest,normal
2025-07-30T22:44:51.686289,pacman.log,Jul 30 22:44:51	prod1	18607	Received disconnect from 189.160.159.234: 27: disconnected by user,normal
2025-07-30T22:44:53.837377,pacman.log,Jul 30 22:44:53	LabSZ	24645	Connection closed by 213.193.189.86 [preauth],normal
2025-07-30T22:44:57.492994,pacman.log,Jul 30 22:44:57	prod1	19559	pam_unix(sshd:session): session closed for user ubuntu,normal
2025-07-30T22:45:00.837595,pacman.log,Jul 30 22:45:00	server	20356	pam_unix(sshd:session): session opened for user backup by (uid=3),normal
2025-07-30T22:45:02.834283,pacman.log,Jul 30 22:45:02	server	27342	Did not receive identification string from 137.67.145.255,normal
2025-07-30T22:45:05.054687,pacman.log,"Jul 30 22:45:05	server	1421	systemd[1]: myapp.service: Main process exited, code=killed, status=15/SEGV",normal
2025-07-30T22:45:07.875677,pacman.log,Jul 30 22:45:07	LabSZ	7263	pam_unix(sshd:auth): authentication failure; logname= uid=5 euid=4 tty=ssh ruser= rhost=216.206.19.182,anomaly
2025-07-30T22:45:10.390324,pacman.log,Jul 30 22:45:10	server	28219	Received disconnect from 150.141.116.78: 43: Closed due to user request [preauth],normal
2025-07-30T22:45:15.178547,pacman.log,Jul 30 22:45:15	testvm	8497	pam_unix(sshd:session): session opened for user admin by (uid=4),normal
2025-07-30T22:45:20.055526,pacman.log,Jul 30 22:45:20	prod1	5318	pam_unix(sshd:auth): authentication failure; logname= uid=9 euid=3 tty=ssh ruser= rhost=27.204.110.156,anomaly
2025-07-30T22:45:23.901490,pacman.log,Jul 30 22:45:23	prod1	14557	Received disconnect from 154.151.37.172: 48: Closed due to user request [preauth],normal
2025-07-30T22:45:28.489369,pacman.log,Jul 30 22:45:28	LabSZ	13559	message repeated 8 times: [ Failed password for root from 171.132.95.40 port 7015 ssh6],anomaly
2025-07-30T22:45:32.985054,pacman.log,Jul 30 22:45:32	testvm	16491	Failed password for invalid user pgadmin from 101.35.72.128 port 33519 ssh6,anomaly
2025-07-30T22:45:37.230555,pacman.log,Jul 30 22:45:37	server	1502	Accepted password for chen from 36.126.85.165 port 5574 ssh3,normal
2025-07-30T22:45:40.426419,pacman.log,Jul 30 22:45:40	testvm	21686	sudo: pam_unix(sudo:auth): authentication failure; logname=ubuntu2 uid=825977 euid=7 tty=/dev/pts/2 ruser=user1 rhost=  user=root,anomaly
2025-07-30T22:45:44.966846,pacman.log,Jul 30 22:45:44	prod1	7140	Received disconnect from 138.203.106.207: 75: Bye Bye [preauth],normal
2025-07-30T22:45:48.286645,pacman.log,Jul 30 22:45:48	LabSZ	23209	pam_unix(sshd:session): session closed for user ubuntu,normal
2025-07-30T22:45:53.134417,pacman.log,Jul 30 22:45:53	testvm	7021	Did not receive identification string from 55.16.33.254,normal
2025-07-30T22:45:57.409789,pacman.log,Jul 30 22:45:57	server	4210	Accepted password for chen from 62.4.76.144 port 26581 ssh6,normal
2025-07-30T22:46:00.163954,pacman.log,Jul 30 22:46:00	prod1	11761	Connection closed by 148.221.213.45 [preauth],normal
2025-07-30T22:46:03.710451,pacman.log,Jul 30 22:46:03	prod1	4039	Received disconnect from 96.63.225.236: 60: Bye Bye [preauth],normal
2025-07-30T22:46:08.204877,pacman.log,Jul 30 22:46:08	server	29254	PAM service(sshd) ignoring max retries; 7 > 4,normal
2025-07-30T22:46:12.253023,pacman.log,Jul 30 22:46:12	prod1	26871	reverse mapping checking getaddrinfo for ns.randomdomain.com [212.204.13.171] failed - POSSIBLE BREAK-IN ATTEMPT!,anomaly
2025-07-30T22:46:14.784401,pacman.log,Jul 30 22:46:14	testvm	9070	Did not receive identification string from 184.131.133.248,normal
2025-07-30T22:46:18.002456,pacman.log,Jul 30 22:46:17	prod1	6713	Connection closed by 187.107.22.74 [preauth],normal
2025-07-30T22:46:21.813291,pacman.log,"Jul 30 22:46:21	testvm	21871	systemd[1]: myapp.service: Main process exited, code=killed, status=16/SEGV",normal
2025-07-30T22:46:26.369621,pacman.log,Jul 30 22:46:26	prod1	28833	Disconnecting: Too many authentication failures for pgadmin [preauth],anomaly
2025-07-30T22:46:28.633930,pacman.log,Jul 30 22:46:28	prod1	7829	Received disconnect from 30.187.195.228: 61: disconnected by user,normal
2025-07-30T22:46:31.128845,pacman.log,Jul 30 22:46:31	server	12030	Received disconnect from 244.17.157.15: 56: Bye Bye [preauth],normal
2025-07-30T22:46:33.796534,pacman.log,Jul 30 22:46:33	testvm	29214	pam_unix(sshd:session): session opened for user webmaster by (uid=4),normal
2025-07-30T22:46:37.685994,pacman.log,Jul 30 22:46:37	testvm	15430	Received disconnect from 74.9.219.160: 70: Bye Bye [preauth],normal
2025-07-30T22:46:41.253685,pacman.log,Jul 30 22:46:41	prod1	16092	Received disconnect from 14.29.180.42: 38: Closed due to user request [preauth],normal
2025-07-30T22:46:45.493816,pacman.log,Jul 30 22:46:45	testvm	20642	Did not receive identification string from 146.166.11.160,normal
2025-07-30T22:46:47.606803,pacman.log,Jul 30 22:46:47	testvm	2244	PAM service(sshd) ignoring max retries; 9 > 4,normal
2025-07-30T22:46:51.391526,pacman.log,Jul 30 22:46:51	LabSZ	6603	pam_unix(sshd:session): session opened for user admin by (uid=3),normal
2025-07-30T22:46:54.110012,pacman.log,Jul 30 22:46:54	LabSZ	15109	pam_unix(sshd:session): session closed for user admin,normal
2025-07-30T22:46:57.888968,pacman.log,Jul 30 22:46:57	prod1	8062	pam_unix(sshd:session): session opened for user admin by (uid=1),normal
2025-07-30T22:47:00.761559,pacman.log,Jul 30 22:47:00	prod1	3301	Received disconnect from 121.132.39.68: 65: Closed due to user request [preauth],normal
2025-07-30T22:47:03.167802,pacman.log,Jul 30 22:47:03	testvm	9716	PAM service(sshd) ignoring max retries; 7 > 2,normal
2025-07-30T22:47:06.402405,pacman.log,Jul 30 22:47:06	prod1	1922	Received disconnect from 53.247.122.195: 41: Closed due to user request [preauth],normal
2025-07-30T22:47:08.495457,pacman.log,Jul 30 22:47:08	testvm	5929	Received disconnect from 13.111.177.147: 74: Bye Bye [preauth],normal
2025-07-30T22:47:11.917600,pacman.log,Jul 30 22:47:11	testvm	12595	Failed password for user webmaster from 70.83.93.46 port 61941 ssh5,anomaly
2025-07-30T22:47:15.849998,pacman.log,Jul 30 22:47:15	testvm	5687	PAM service(sshd) ignoring max retries; 6 > 1,normal
2025-07-30T22:47:19.548804,pacman.log,Jul 30 22:47:19	server	12244	pam_unix(sshd:auth): authentication failure; logname= uid=8 euid=1 tty=ssh ruser= rhost=255.219.124.65,anomaly
2025-07-30T22:47:24.193176,pacman.log,Jul 30 22:47:24	LabSZ	19374	Received disconnect from 73.182.124.110: 32: Bye Bye [preauth],normal
2025-07-30T22:47:26.995941,pacman.log,Jul 30 22:47:26	LabSZ	1374	Received disconnect from 149.25.21.43: 95: disconnected by user,normal
2025-07-30T22:47:30.151000,pacman.log,Jul 30 22:47:30	prod1	22499	Accepted password for chen from 105.102.172.247 port 28660 ssh8,normal
